,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
Fibroblasts_tumorfront_pERK,57.0,0.0445238729349864,0.2658357668152158,0.41730156001282215,0.9998339170602057
Fibroblasts_tumorfront_pMAPKAPK2,59.0,0.022622608943270978,0.6509170928171003,0.48690581626049245,0.9998339170602057
Fibroblasts_tumorfront_pS6,60.0,0.11385926517549694,0.39601396103511466,0.5239281449175213,0.9998339170602057
CD4 T cells naive_stromal_pp38,66.0,0.0021081824326423387,0.8274099696074246,0.7720589697507347,0.9998339170602057
CD4 T cells naive_stromal_pSTAT1,80.0,-0.0025958433898639888,0.6344122170441802,0.643011484398551,0.9998339170602057
CD4 T cells naive_stromal_pSTAT3,64.0,0.0030891867406673407,0.7480687348803625,0.6850689949718154,0.9998339170602057
CD4 T cells naive_stromal_CD36,73.0,-0.011328384084919096,0.6864062211536548,0.9537991725415175,0.9998339170602057
CD4 T cells naive_stromal_E-Cadherin,66.0,-0.0007425270116673266,0.9646990801450199,0.7720589697507347,0.9998339170602057
CD4 T cells naive_stromal_VEGF,49.0,0.013208896410146442,0.48160209245205166,0.20244943712253283,0.9998339170602057
CD4 T cells naive_stromal_pCREB,53.0,0.10861223360728456,0.36431971145859987,0.29701414425804706,0.9998339170602057
CD4 T cells naive_stromal_pNFkB,55.0,0.02513258480378408,0.3855614081613695,0.3539344599024651,0.9998339170602057
CD4 T cells naive_stromal_GranzymeB,49.0,0.1198350644834198,0.20860327783324314,0.20244943712253283,0.9998339170602057
CD4 T cells naive_stromal_Ki67,55.0,0.013774840879805773,0.3454898339229645,0.3539344599024651,0.9998339170602057
CD4 T cells naive_stromal_CD44,89.0,-0.12957801533239854,0.19514873548567996,0.32466273916196375,0.9998339170602057
CD4 T cells naive_stromal_pERK,53.0,0.025288359436317256,0.2975541259752124,0.29701414425804706,0.9998339170602057
CD4 T cells naive_stromal_pMAPKAPK2,58.0,0.020924110589091133,0.6292251802969548,0.45134470170708363,0.9998339170602057
CD4 T cells naive_stromal_pS6,36.0,0.24834945738785807,0.04482239095670455,0.04258279751501111,0.9998339170602057
CD4 T cells naive_tumorfront_pp38,66.0,-0.004032933418041798,0.7931141100484422,0.7720589697507347,0.9998339170602057
CD4 T cells naive_tumorfront_pSTAT1,83.0,-0.007594436378541174,0.4101134587564743,0.5239281449175213,0.9998339170602057
CD4 T cells naive_tumorfront_pSTAT3,58.0,0.003762791218594762,0.7161925729638241,0.45134470170708363,0.9998339170602057
CD4 T cells naive_tumorfront_CD36,81.0,-0.032780841182536435,0.28900557469038013,0.602068013998415,0.9998339170602057
CD4 T cells naive_tumorfront_E-Cadherin,75.0,-0.0052734256202095625,0.8421631270275753,0.8620150697772326,0.9998339170602057
CD4 T cells naive_tumorfront_VEGF,67.0,0.0012301543726683517,0.9543535979621252,0.8167351582026614,0.9998339170602057
CD4 T cells naive_tumorfront_pCREB,61.0,0.058380398370783126,0.6581721649370138,0.562342605179145,0.9998339170602057
CD4 T cells naive_tumorfront_pNFkB,70.0,0.0021911564236813397,0.953308287708357,0.9537991725415175,0.9998339170602057
CD4 T cells naive_tumorfront_GranzymeB,56.0,0.10107079202257702,0.23837879217593452,0.384820773523065,0.9998339170602057
CD4 T cells naive_tumorfront_Ki67,60.0,0.015195275613764249,0.4134224961137002,0.5239281449175213,0.9998339170602057
CD4 T cells naive_tumorfront_CD44,88.0,-0.11277627212028885,0.19998674887235168,0.3539344599024651,0.9998339170602057
CD4 T cells naive_tumorfront_pERK,51.0,0.030911947147248806,0.2889459786859219,0.24656588363440923,0.9998339170602057
CD4 T cells naive_tumorfront_pMAPKAPK2,70.0,0.0029889846690797917,0.9472682414421725,0.9537991725415175,0.9998339170602057
CD4 T cells naive_tumorfront_pS6,36.0,0.29127003167115406,0.03621464376866401,0.04258279751501111,0.9998339170602057
CD4 T cells memory_stromal_pp38,59.0,0.00553616670783974,0.6647960265618043,0.48690581626049245,0.9998339170602057
CD4 T cells memory_stromal_pSTAT1,78.0,-0.002593178317708708,0.6935920206278963,0.728126128172033,0.9998339170602057
CD4 T cells memory_stromal_pSTAT3,57.0,0.005345230910196487,0.5931244551595374,0.41730156001282215,0.9998339170602057
CD4 T cells memory_stromal_CD36,69.0,-0.003364071362515181,0.9118325103602019,0.9077531215721959,0.9998339170602057
CD4 T cells memory_stromal_E-Cadherin,61.0,0.000771132536432087,0.9691582407493973,0.562342605179145,0.9998339170602057
CD4 T cells memory_stromal_VEGF,55.0,0.01035629685405759,0.631532720171222,0.3539344599024651,0.9998339170602057
CD4 T cells memory_stromal_pCREB,51.0,0.09947926668003171,0.4308181238291485,0.24656588363440923,0.9998339170602057
CD4 T cells memory_stromal_pNFkB,58.0,0.022099890164981012,0.45014511579616845,0.45134470170708363,0.9998339170602057
CD4 T cells memory_stromal_GranzymeB,57.0,0.09229505544317551,0.3110293154868821,0.41730156001282215,0.9998339170602057
CD4 T cells memory_stromal_Ki67,69.0,0.002726169540629042,0.8246776808216115,0.9077531215721959,0.9998339170602057
CD4 T cells memory_stromal_CD44,89.0,-0.1297601790426005,0.18170373895068145,0.32466273916196375,0.9998339170602057
CD4 T cells memory_stromal_pERK,55.0,0.013020715189109133,0.5642193962455475,0.3539344599024651,0.9998339170602057
CD4 T cells memory_stromal_pMAPKAPK2,65.0,0.006143360307957257,0.8965167331837016,0.728126128172033,0.9998339170602057
CD4 T cells memory_stromal_pS6,39.0,0.22835017529592105,0.03276261027377477,0.06374352786342442,0.9998339170602057
CD4 T cells memory_tumorfront_pp38,74.0,-0.008281547371539522,0.5768659274465155,0.9077531215721959,0.9998339170602057
CD4 T cells memory_tumorfront_pSTAT1,81.0,-0.007658236740728831,0.43857749625348263,0.602068013998415,0.9998339170602057
CD4 T cells memory_tumorfront_pSTAT3,64.0,0.001093248835370722,0.917508906394469,0.6850689949718154,0.9998339170602057
CD4 T cells memory_tumorfront_CD36,92.0,-0.05765592943520648,0.13198153715844155,0.24656588363440923,0.9998339170602057
CD4 T cells memory_tumorfront_E-Cadherin,80.0,-0.01770905230147865,0.4949602433092324,0.643011484398551,0.9998339170602057
CD4 T cells memory_tumorfront_VEGF,66.0,0.0008072156323686852,0.9728643411129411,0.7720589697507347,0.9998339170602057
CD4 T cells memory_tumorfront_pCREB,65.0,0.043522197707808186,0.7578801017320422,0.728126128172033,0.9998339170602057
CD4 T cells memory_tumorfront_pNFkB,67.0,-0.004776385512330283,0.9011555262653148,0.8167351582026614,0.9998339170602057
CD4 T cells memory_tumorfront_GranzymeB,63.0,0.04976628955965717,0.5181636248547601,0.643011484398551,0.9998339170602057
CD4 T cells memory_tumorfront_Ki67,69.0,0.006611184792372972,0.7383388540913529,0.9077531215721959,0.9998339170602057
CD4 T cells memory_tumorfront_CD44,92.0,-0.14656707576068273,0.1414037959139445,0.24656588363440923,0.9998339170602057
CD4 T cells memory_tumorfront_pERK,59.0,0.009934880811753977,0.7361616131042424,0.48690581626049245,0.9998339170602057
CD4 T cells memory_tumorfront_pMAPKAPK2,74.0,-0.010988504255648568,0.8231642796291221,0.9077531215721959,0.9998339170602057
CD4 T cells memory_tumorfront_pS6,49.0,0.19084593995667554,0.14826857664286736,0.20244943712253283,0.9998339170602057
CD4 T cells regulatory_stromal_pp38,60.0,0.00881318192149079,0.5548325272642113,0.5239281449175213,0.9998339170602057
CD4 T cells regulatory_stromal_pSTAT1,83.0,-0.007464485179595602,0.3932282811408535,0.5239281449175213,0.9998339170602057
CD4 T cells regulatory_stromal_pSTAT3,72.0,0.0023108489820138495,0.7969804760714041,1.0,0.9998339170602057
CD4 T cells regulatory_stromal_CD36,72.0,-0.005543822578033791,0.8691695055211114,1.0,0.9998339170602057
CD4 T cells regulatory_stromal_E-Cadherin,59.0,0.007859435433432704,0.6127615716169527,0.48690581626049245,0.9998339170602057
CD4 T cells regulatory_stromal_VEGF,50.0,0.01763363841592988,0.3496025233368528,0.22373076260023583,0.9998339170602057
CD4 T cells regulatory_stromal_pCREB,54.0,0.045754167173164384,0.6912394124834226,0.32466273916196375,0.9998339170602057
